date_time,deal,symbol,order_type,direction,volume,price,take_profit,stop_loss,order_num,commission,swap,profit,balance,comment
2018-01-02 00:00:00,2,EURUSD,sell,in,0.01,1.20088,,,2,0.0,0.0,0.0,5000.0,
2018-01-08 12:48:40,3,EURUSD,buy,out,0.01,1.2006,,,3,0.0,-0.06,0.28,5000.22,sl 1.20060
2018-01-08 13:00:00,4,EURUSD,sell,in,0.01,1.20036,,,4,0.0,0.0,0.0,5000.22,
2018-01-08 18:21:40,5,EURUSD,buy,out,0.01,1.19803,,,5,0.0,0.0,2.33,5002.55,sl 1.19803
2018-01-08 18:30:00,6,EURUSD,sell,in,0.01,1.19776,,,6,0.0,0.0,0.0,5002.55,
2018-01-08 19:08:20,7,EURUSD,buy,out,0.01,1.1976200000000001,,,7,0.0,0.0,0.14,5002.69,sl 1.19762
2018-01-08 19:30:00,8,EURUSD,sell,in,0.01,1.1972399999999999,,,8,0.0,0.0,0.0,5002.69,
2018-01-09 00:00:40,9,EURUSD,buy,out,0.01,1.19685,,,9,0.0,-0.01,0.39,5003.07,sl 1.19685
2018-01-09 00:30:00,10,EURUSD,sell,in,0.01,1.19662,,,10,0.0,0.0,0.0,5003.07,
2018-01-09 16:11:40,11,EURUSD,buy,out,0.01,1.19316,,,11,0.0,0.0,3.46,5006.53,sl 1.19316
2018-01-09 16:30:00,12,EURUSD,sell,in,0.01,1.19284,,,12,0.0,0.0,0.0,5006.53,
2018-01-09 17:38:40,13,EURUSD,buy,out,0.01,1.19277,,,13,0.0,0.0,0.07,5006.6,sl 1.19277
2018-01-09 18:00:00,14,EURUSD,sell,in,0.01,1.19298,,,14,0.0,0.0,0.0,5006.6,
2018-01-09 18:33:40,15,EURUSD,buy,out,0.01,1.19261,,,15,0.0,0.0,0.37,5006.97,sl 1.19261
2018-01-09 19:00:00,16,EURUSD,sell,in,0.01,1.19212,,,16,0.0,0.0,0.0,5006.97,
2018-05-07 17:04:40,17,EURUSD,buy,out,0.01,1.19195,,,17,0.0,-1.18,0.17,5005.96,sl 1.19195
2018-05-07 17:30:00,18,EURUSD,sell,in,0.01,1.1921899999999999,,,18,0.0,0.0,0.0,5005.96,
2018-05-07 18:03:40,19,EURUSD,buy,out,0.01,1.19174,,,19,0.0,0.0,0.45,5006.41,sl 1.19174
2018-05-07 18:30:00,20,EURUSD,sell,in,0.01,1.1921899999999999,,,20,0.0,0.0,0.0,5006.41,
2018-05-08 10:00:40,21,EURUSD,buy,out,0.01,1.19201,,,21,0.0,-0.01,0.18,5006.58,sl 1.19201
2018-05-08 10:30:00,22,EURUSD,sell,in,0.01,1.19117,,,22,0.0,0.0,0.0,5006.58,
2018-05-08 18:36:40,23,EURUSD,buy,out,0.01,1.1864700000000001,,,23,0.0,0.0,4.7,5011.28,sl 1.18647
2018-05-08 19:00:00,24,EURUSD,sell,in,0.01,1.1862700000000002,,,24,0.0,0.0,0.0,5011.28,
2018-05-09 06:30:20,25,EURUSD,buy,out,0.01,1.18587,,,25,0.0,-0.01,0.4,5011.67,sl 1.18587
2018-05-09 07:00:00,26,EURUSD,sell,in,0.01,1.1852,,,26,0.0,0.0,0.0,5011.67,
2018-05-09 11:25:40,27,EURUSD,buy,out,0.01,1.18472,,,27,0.0,0.0,0.48,5012.15,sl 1.18472
2018-05-09 11:30:00,28,EURUSD,sell,in,0.01,1.1846700000000001,,,28,0.0,0.0,0.0,5012.15,
2018-05-16 03:43:20,29,EURUSD,buy,out,0.01,1.18343,,,29,0.0,-0.07,1.24,5013.32,sl 1.18343
2018-05-16 04:00:00,30,EURUSD,sell,in,0.01,1.18305,,,30,0.0,0.0,0.0,5013.32,
2018-05-16 05:50:40,31,EURUSD,buy,out,0.01,1.1830200000000002,,,31,0.0,0.0,0.03,5013.35,sl 1.18302
2018-05-16 06:00:00,32,EURUSD,sell,in,0.01,1.18265,,,32,0.0,0.0,0.0,5013.35,
2018-05-16 16:30:40,33,EURUSD,buy,out,0.01,1.18041,,,33,0.0,0.0,2.24,5015.59,sl 1.18041
2018-05-16 17:00:00,34,EURUSD,sell,in,0.01,1.17985,,,34,0.0,0.0,0.0,5015.59,
2018-05-16 17:30:20,35,EURUSD,buy,out,0.01,1.17961,,,35,0.0,0.0,0.24,5015.83,sl 1.17961
2018-05-16 18:00:00,36,EURUSD,sell,in,0.01,1.17862,,,36,0.0,0.0,0.0,5015.83,
2018-05-18 18:53:40,37,EURUSD,buy,out,0.01,1.17725,,,37,0.0,-0.04,1.37,5017.16,sl 1.17725
2018-05-18 19:00:00,38,EURUSD,sell,in,0.01,1.17755,,,38,0.0,0.0,0.0,5017.16,
2018-05-18 22:32:20,39,EURUSD,buy,out,0.01,1.17735,,,39,0.0,0.0,0.2,5017.36,sl 1.17735
2018-05-18 23:00:00,40,EURUSD,sell,in,0.01,1.1768,,,40,0.0,0.0,0.0,5017.36,
2018-05-21 11:27:40,41,EURUSD,buy,out,0.01,1.1743700000000001,,,41,0.0,-0.01,2.43,5019.78,sl 1.17437
2018-05-21 11:30:00,42,EURUSD,sell,in,0.01,1.17436,,,42,0.0,0.0,0.0,5019.78,
2018-05-21 12:00:40,43,EURUSD,buy,out,0.01,1.1742299999999999,,,43,0.0,0.0,0.13,5019.91,sl 1.17423
2018-05-21 12:30:00,44,EURUSD,sell,in,0.01,1.1734,,,44,0.0,0.0,0.0,5019.91,
2018-05-23 16:31:40,45,EURUSD,buy,out,0.01,1.17153,,,45,0.0,-0.02,1.87,5021.76,sl 1.17153
2018-05-23 17:00:00,46,EURUSD,sell,in,0.01,1.17062,,,46,0.0,0.0,0.0,5021.76,
2018-05-23 19:41:20,47,EURUSD,buy,out,0.01,1.17046,,,47,0.0,0.0,0.16,5021.92,sl 1.17046
2018-05-23 20:00:00,48,EURUSD,sell,in,0.01,1.16933,,,48,0.0,0.0,0.0,5021.92,
2018-05-25 20:03:40,49,EURUSD,buy,out,0.01,1.1664299999999999,,,49,0.0,-0.04,2.9,5024.78,sl 1.16643
2018-05-25 20:30:00,50,EURUSD,sell,in,0.01,1.16641,,,50,0.0,0.0,0.0,5024.78,
2018-05-25 21:09:40,51,EURUSD,buy,out,0.01,1.1661,,,51,0.0,0.0,0.31,5025.09,sl 1.16610
2018-05-25 21:30:20,52,EURUSD,sell,in,0.01,1.1663700000000001,,,52,0.0,0.0,0.0,5025.09,
2018-05-25 23:05:40,53,EURUSD,buy,out,0.01,1.16616,,,53,0.0,0.0,0.21,5025.3,sl 1.16616
2018-05-25 23:30:00,54,EURUSD,sell,in,0.01,1.1661299999999999,,,54,0.0,0.0,0.0,5025.3,
2018-05-28 19:06:40,55,EURUSD,buy,out,0.01,1.16301,,,55,0.0,-0.01,3.12,5028.41,sl 1.16301
2018-05-28 19:30:00,56,EURUSD,sell,in,0.01,1.1626299999999998,,,56,0.0,0.0,0.0,5028.41,
2018-05-29 05:21:40,57,EURUSD,buy,out,0.01,1.1625299999999998,,,57,0.0,-0.01,0.1,5028.5,sl 1.16253
2018-05-29 05:30:00,58,EURUSD,sell,in,0.01,1.16242,,,58,0.0,0.0,0.0,5028.5,
2018-05-29 15:04:20,59,EURUSD,buy,out,0.01,1.15612,,,59,0.0,0.0,6.3,5034.8,sl 1.15612
2018-05-29 15:30:00,60,EURUSD,sell,in,0.01,1.1564299999999998,,,60,0.0,0.0,0.0,5034.8,
2018-05-30 00:18:40,61,EURUSD,buy,out,0.01,1.15426,,,61,0.0,-0.01,2.17,5036.96,sl 1.15426
2018-05-30 00:30:00,62,EURUSD,sell,in,0.01,1.15382,,,62,0.0,0.0,0.0,5036.96,
2018-05-30 06:42:40,63,EURUSD,buy,out,0.01,1.15371,,,63,0.0,0.0,0.11,5037.07,sl 1.15371
2018-05-30 07:00:00,64,EURUSD,sell,in,0.01,1.15336,,,64,0.0,0.0,0.0,5037.07,
2018-08-10 03:43:40,65,EURUSD,buy,out,0.01,1.15288,,,65,0.0,-0.74,0.48,5036.81,sl 1.15288
2018-08-10 04:00:00,66,EURUSD,sell,in,0.01,1.15339,,,66,0.0,0.0,0.0,5036.81,
2018-08-10 13:17:40,67,EURUSD,buy,out,0.01,1.1470200000000002,,,67,0.0,0.0,6.37,5043.18,sl 1.14702
2018-08-10 13:30:00,68,EURUSD,sell,in,0.01,1.1476600000000001,,,68,0.0,0.0,0.0,5043.18,
2018-08-10 14:44:40,69,EURUSD,buy,out,0.01,1.14622,,,69,0.0,0.0,1.44,5044.62,sl 1.14622
2018-08-10 15:00:20,70,EURUSD,sell,in,0.01,1.14644,,,70,0.0,0.0,0.0,5044.62,
2018-08-10 22:18:40,71,EURUSD,buy,out,0.01,1.14101,,,71,0.0,0.0,5.43,5050.05,sl 1.14101
2018-08-10 22:30:00,72,EURUSD,sell,in,0.01,1.1416899999999999,,,72,0.0,0.0,0.0,5050.05,
2018-08-10 23:05:40,73,EURUSD,buy,out,0.01,1.14083,,,73,0.0,0.0,0.86,5050.91,sl 1.14083
2018-08-10 23:30:00,74,EURUSD,sell,in,0.01,1.14103,,,74,0.0,0.0,0.0,5050.91,
2018-08-13 01:36:20,75,EURUSD,buy,out,0.01,1.13991,,,75,0.0,-0.01,1.12,5052.02,sl 1.13991
2018-08-13 02:00:00,76,EURUSD,sell,in,0.01,1.13975,,,76,0.0,0.0,0.0,5052.02,
2018-08-13 06:39:40,77,EURUSD,buy,out,0.01,1.1387,,,77,0.0,0.0,1.05,5053.07,sl 1.13870
2018-08-13 07:00:00,78,EURUSD,sell,in,0.01,1.1382299999999999,,,78,0.0,0.0,0.0,5053.07,
2018-08-13 11:27:40,79,EURUSD,buy,out,0.01,1.1382,,,79,0.0,0.0,0.03,5053.1,sl 1.13820
2018-08-13 11:30:00,80,EURUSD,buy,in,0.01,1.13844,,,80,0.0,0.0,0.0,5053.1,
2018-08-13 18:49:40,81,EURUSD,sell,out,0.01,1.1405100000000001,,,81,0.0,0.0,2.07,5055.17,sl 1.14051
2018-08-13 19:00:00,82,EURUSD,buy,in,0.01,1.13971,,,82,0.0,0.0,0.0,5055.17,
2018-08-14 00:48:20,83,EURUSD,sell,out,0.01,1.1399299999999999,,,83,0.0,-0.01,0.22,5055.38,sl 1.13993
2018-08-14 01:00:00,84,EURUSD,sell,in,0.01,1.14047,,,84,0.0,0.0,0.0,5055.38,
2018-08-14 03:23:20,85,EURUSD,buy,out,0.01,1.1402700000000001,,,85,0.0,0.0,0.2,5055.58,sl 1.14027
2018-08-14 03:30:00,86,EURUSD,buy,in,0.01,1.14045,,,86,0.0,0.0,0.0,5055.58,
2018-08-14 05:00:40,87,EURUSD,sell,out,0.01,1.1405299999999998,,,87,0.0,0.0,0.08,5055.66,sl 1.14053
2018-08-14 05:30:00,88,EURUSD,buy,in,0.01,1.1413200000000001,,,88,0.0,0.0,0.0,5055.66,
2018-08-20 02:47:40,89,EURUSD,sell,out,0.01,1.14351,,,89,0.0,-0.05,2.19,5057.8,sl 1.14351
2018-08-20 03:00:00,90,EURUSD,buy,in,0.01,1.14382,,,90,0.0,0.0,0.0,5057.8,
2018-08-21 09:32:40,91,EURUSD,sell,out,0.01,1.15231,,,91,0.0,-0.01,8.49,5066.28,sl 1.15231
2018-08-21 10:00:00,92,EURUSD,buy,in,0.01,1.15142,,,92,0.0,0.0,0.0,5066.28,
2018-08-21 12:27:40,93,EURUSD,sell,out,0.01,1.15234,,,93,0.0,0.0,0.92,5067.2,sl 1.15234
2018-08-21 12:30:00,94,EURUSD,buy,in,0.01,1.15241,,,94,0.0,0.0,0.0,5067.2,
2018-08-22 01:31:40,95,EURUSD,sell,out,0.01,1.15731,,,95,0.0,-0.01,4.9,5072.09,sl 1.15731
2018-08-22 02:00:00,96,EURUSD,buy,in,0.01,1.1574799999999998,,,96,0.0,0.0,0.0,5072.09,
2018-08-22 17:15:40,97,EURUSD,sell,out,0.01,1.15959,,,97,0.0,0.0,2.11,5074.2,sl 1.15959
2018-08-22 17:30:00,98,EURUSD,buy,in,0.01,1.1589200000000002,,,98,0.0,0.0,0.0,5074.2,
2018-08-23 00:53:40,99,EURUSD,sell,out,0.01,1.15934,,,99,0.0,-0.02,0.42,5074.6,sl 1.15934
2018-08-23 01:00:00,100,EURUSD,buy,in,0.01,1.15944,,,100,0.0,0.0,0.0,5074.6,
2018-08-23 02:10:40,101,EURUSD,sell,out,0.01,1.15946,,,101,0.0,0.0,0.02,5074.62,sl 1.15946
2018-08-23 02:30:00,102,EURUSD,sell,in,0.01,1.15931,,,102,0.0,0.0,0.0,5074.62,
2018-08-23 08:42:00,103,EURUSD,buy,out,0.01,1.15619,,,103,0.0,0.0,3.12,5077.74,sl 1.15619
2018-08-23 09:00:00,104,EURUSD,sell,in,0.01,1.1554799999999998,,,104,0.0,0.0,0.0,5077.74,
2018-08-24 00:38:40,105,EURUSD,buy,out,0.01,1.1545,,,105,0.0,-0.01,0.98,5078.71,sl 1.15450
2018-08-24 01:00:00,106,EURUSD,sell,in,0.01,1.1542700000000001,,,106,0.0,0.0,0.0,5078.71,
2018-08-24 01:45:40,107,EURUSD,buy,out,0.01,1.15415,,,107,0.0,0.0,0.12,5078.83,sl 1.15415
2018-08-24 02:00:00,108,EURUSD,sell,in,0.01,1.1539700000000002,,,108,0.0,0.0,0.0,5078.83,
2018-10-02 14:07:40,109,EURUSD,buy,out,0.01,1.1530799999999999,,,109,0.0,-0.37,0.89,5079.35,sl 1.15308
2018-10-02 14:30:00,110,EURUSD,sell,in,0.01,1.15287,,,110,0.0,0.0,0.0,5079.35,
2018-10-04 08:13:40,111,EURUSD,buy,out,0.01,1.1473200000000001,,,111,0.0,-0.04,5.55,5084.86,sl 1.14732
2018-10-04 08:30:00,112,EURUSD,sell,in,0.01,1.14717,,,112,0.0,0.0,0.0,5084.86,
2018-10-09 16:05:40,113,EURUSD,buy,out,0.01,1.14552,,,113,0.0,-0.03,1.65,5086.48,sl 1.14552
2018-10-09 16:30:00,114,EURUSD,sell,in,0.01,1.14536,,,114,0.0,0.0,0.0,5086.48,
2018-10-09 17:05:40,115,EURUSD,buy,out,0.01,1.14516,,,115,0.0,0.0,0.2,5086.68,sl 1.14516
2018-10-09 17:30:00,116,EURUSD,buy,in,0.01,1.14796,,,116,0.0,0.0,0.0,5086.68,
2018-10-10 00:00:40,117,EURUSD,sell,out,0.01,1.14888,,,117,0.0,-0.01,0.92,5087.59,sl 1.14888
2018-10-10 00:30:00,118,EURUSD,buy,in,0.01,1.149,,,118,0.0,0.0,0.0,5087.59,
2018-10-10 07:35:20,119,EURUSD,sell,out,0.01,1.15059,,,119,0.0,0.0,1.59,5089.18,sl 1.15059
2018-10-10 08:00:00,120,EURUSD,buy,in,0.01,1.15067,,,120,0.0,0.0,0.0,5089.18,
2018-10-10 09:00:20,121,EURUSD,sell,out,0.01,1.15085,,,121,0.0,0.0,0.18,5089.36,sl 1.15085
2018-10-10 09:30:00,122,EURUSD,sell,in,0.01,1.15015,,,122,0.0,0.0,0.0,5089.36,
2018-10-10 13:49:40,123,EURUSD,buy,out,0.01,1.1496899999999999,,,123,0.0,0.0,0.46,5089.82,sl 1.14969
2018-10-10 14:00:00,124,EURUSD,sell,in,0.01,1.15024,,,124,0.0,0.0,0.0,5089.82,
2018-10-18 04:35:40,125,EURUSD,buy,out,0.01,1.15008,,,125,0.0,-0.1,0.16,5089.88,sl 1.15008
2018-10-18 05:00:00,126,EURUSD,sell,in,0.01,1.14975,,,126,0.0,0.0,0.0,5089.88,
2018-10-18 10:22:40,127,EURUSD,buy,out,0.01,1.14962,,,127,0.0,0.0,0.13,5090.01,sl 1.14962
2018-10-18 10:30:00,128,EURUSD,sell,in,0.01,1.14991,,,128,0.0,0.0,0.0,5090.01,
2018-10-19 02:12:40,129,EURUSD,buy,out,0.01,1.1458,,,129,0.0,-0.01,4.11,5094.11,sl 1.14580
2018-10-19 02:30:00,130,EURUSD,sell,in,0.01,1.1457,,,130,0.0,0.0,0.0,5094.11,
2018-10-19 04:30:20,131,EURUSD,buy,out,0.01,1.1455899999999999,,,131,0.0,0.0,0.11,5094.22,sl 1.14559
2018-10-19 05:00:00,132,EURUSD,buy,in,0.01,1.14592,,,132,0.0,0.0,0.0,5094.22,
2018-10-19 22:37:40,133,EURUSD,sell,out,0.01,1.15041,,,133,0.0,0.0,4.49,5098.71,sl 1.15041
2018-10-19 23:00:20,134,EURUSD,buy,in,0.01,1.15078,,,134,0.0,0.0,0.0,5098.71,
2018-10-19 23:34:40,135,EURUSD,sell,out,0.01,1.15081,,,135,0.0,0.0,0.03,5098.74,sl 1.15081
2018-10-22 00:03:00,136,EURUSD,buy,in,0.01,1.15181,,,136,0.0,0.0,0.0,5098.74,
2018-10-22 11:28:40,137,EURUSD,sell,out,0.01,1.15208,,,137,0.0,0.0,0.27,5099.01,sl 1.15208
2018-10-22 11:30:00,138,EURUSD,buy,in,0.01,1.15202,,,138,0.0,0.0,0.0,5099.01,
2018-12-28 23:57:59,139,EURUSD,sell,out,0.01,1.14398,,,139,0.0,-0.59,-8.04,5090.38,end of test
